CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
36047038800,Kings,Brooklyn,4049,1887,2162,9.4,79.0,1.8,0.0,8.7,2473,60132.0,10235.0,25708.0,4081.0,17.3,26.2,39.9,17.9,29.4,4.9,7.8,35.5,5.4,45.0,7.9,3.0,3.0,48.4,1744,79.5,13.0,7.5,0.0,5.4
36047038900,Kings,Brooklyn,3249,1713,1536,69.0,15.5,6.3,0.0,5.9,2034,47059.0,9546.0,22788.0,4088.0,28.7,25.0,31.4,32.9,16.5,11.4,7.8,10.0,2.6,69.4,4.1,7.0,6.8,40.4,1782,82.7,9.2,8.1,0.0,7.8
36047039000,Kings,Brooklyn,2318,1208,1110,3.1,93.8,0.0,0.5,2.6,1381,45682.0,11485.0,26203.0,4629.0,19.9,26.5,35.2,9.5,38.9,8.4,8.1,41.1,5.4,41.6,3.8,3.8,4.4,43.7,867,84.9,10.4,4.7,0.0,3.8
36047039100,Kings,Brooklyn,3086,1491,1595,65.7,16.3,12.2,0.0,3.2,1671,35542.0,15145.0,16392.0,3013.0,38.7,57.2,33.1,44.4,13.2,1.5,7.8,8.6,0.4,75.8,9.6,0.9,4.7,36.8,1376,82.8,11.8,5.4,0.0,18.0
36047039200,Kings,Brooklyn,2807,1303,1504,4.3,78.8,2.2,0.0,13.6,1602,33125.0,9332.0,17075.0,2823.0,19.2,23.8,44.1,11.1,24.8,9.4,10.7,34.5,11.0,45.4,7.2,1.9,0.0,38.9,992,86.4,11.2,2.4,0.0,10.1
36047039300,Kings,Brooklyn,3444,1705,1739,57.2,18.8,23.1,0.0,0.2,2249,52244.0,14708.0,25089.0,4068.0,24.8,32.5,43.2,19.4,26.7,3.8,6.8,15.1,3.9,69.5,6.4,4.2,0.9,42.1,1709,77.4,18.2,4.4,0.0,14.4
36047039400,Kings,Brooklyn,2480,1293,1187,10.8,81.3,0.0,0.5,1.7,1397,51927.0,12494.0,26942.0,7564.0,8.9,8.4,34.4,18.5,35.2,4.5,7.5,25.0,13.1,53.1,5.5,1.3,2.0,43.4,896,86.0,7.9,5.4,0.7,14.7
36047039500,Kings,Brooklyn,3789,2091,1698,49.7,11.7,30.5,0.0,7.8,2020,27870.0,9248.0,14690.0,2520.0,39.6,52.0,24.4,29.6,20.7,14.0,11.4,12.0,4.0,74.9,5.5,1.5,2.1,44.1,1480,89.4,6.1,4.5,0.0,22.8
36047039600,Kings,Brooklyn,2090,894,1196,6.6,86.9,0.0,4.2,2.1,1347,46926.0,22743.0,32915.0,7158.0,13.1,18.8,37.3,10.8,46.6,2.2,3.0,36.1,9.7,43.1,7.9,1.1,2.1,45.7,761,81.3,12.5,6.2,0.0,7.5
36047039700,Kings,Brooklyn,3261,1550,1711,33.3,14.6,48.6,1.5,1.7,2203,38266.0,6612.0,19586.0,3711.0,32.7,40.9,31.2,31.8,22.4,5.4,9.2,16.7,1.8,71.2,2.7,1.2,6.4,44.8,1439,68.7,19.0,12.2,0.0,19.6
36047039800,Kings,Brooklyn,2859,1318,1541,17.5,36.6,0.0,0.0,44.7,1554,52721.0,12843.0,21442.0,2961.0,17.6,26.1,36.5,28.8,19.5,9.3,5.9,16.0,7.4,63.9,7.9,1.0,3.9,42.9,1178,81.7,13.3,4.9,0.0,11.1
36047039900,Kings,Brooklyn,3384,1485,1899,51.7,6.5,41.2,0.0,0.3,2134,31563.0,11561.0,17538.0,2769.0,32.3,51.6,33.4,30.5,27.7,3.5,5.0,23.7,0.0,64.5,3.9,5.4,2.5,38.5,1410,85.8,10.9,3.3,0.0,17.5
36047040000,Kings,Brooklyn,3429,1663,1766,12.9,41.5,0.0,0.0,45.6,1844,41759.0,7551.0,16857.0,1744.0,21.4,28.8,20.2,32.4,29.3,7.1,11.0,19.2,1.2,68.2,5.5,6.0,0.0,44.7,1444,86.7,8.0,5.3,0.0,11.0
36047040100,Kings,Brooklyn,3356,1573,1783,31.9,13.8,51.1,0.0,1.9,2258,42079.0,10451.0,19783.0,2880.0,27.7,28.8,26.4,30.1,31.6,5.9,6.0,7.4,1.3,85.5,5.1,0.6,0.0,47.7,1637,83.1,14.2,2.7,0.0,13.6
36047040200,Kings,Brooklyn,2683,1446,1237,10.8,40.4,0.0,0.0,48.3,1745,42000.0,12984.0,22690.0,3420.0,20.9,22.5,28.1,29.5,25.9,4.3,12.2,20.5,4.4,62.3,10.3,0.8,1.8,46.4,1290,85.6,9.9,4.5,0.0,6.4
36047040300,Kings,Brooklyn,3724,1604,2120,31.6,6.9,60.6,0.0,0.9,2307,27827.0,5244.0,16171.0,3637.0,41.8,70.4,37.9,22.9,21.6,7.8,9.7,18.4,0.0,66.6,8.6,0.0,6.4,47.5,1266,78.7,15.7,5.6,0.0,20.5
36047040400,Kings,Brooklyn,2451,1195,1256,10.7,47.8,0.4,0.0,40.8,1679,39947.0,14125.0,24228.0,3657.0,14.9,19.9,31.6,25.5,25.6,5.2,12.1,18.5,8.1,55.4,8.2,6.2,3.6,45.5,1125,78.0,17.8,4.2,0.0,12.6
36047040500,Kings,Brooklyn,1539,772,767,49.8,3.9,41.8,0.0,4.5,1025,40815.0,18342.0,20722.0,4976.0,28.4,38.5,27.2,20.5,32.7,8.3,11.3,14.5,0.0,82.1,2.3,1.0,0.2,47.0,648,76.2,17.3,6.5,0.0,17.0
36047040600,Kings,Brooklyn,3335,1566,1769,15.2,32.5,0.0,0.0,50.5,1531,44107.0,10096.0,22820.0,4038.0,10.9,7.7,30.2,29.1,17.2,12.5,11.0,22.3,9.4,53.8,5.3,1.6,7.6,43.4,1573,74.6,17.9,7.4,0.0,10.0
36047040700,Kings,Brooklyn,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
36047040800,Kings,Brooklyn,3304,1622,1682,9.5,39.6,3.3,0.0,46.2,1681,59056.0,12137.0,21631.0,3423.0,24.4,28.0,33.5,23.0,32.6,4.9,6.0,26.0,8.2,53.5,5.3,4.2,2.8,43.1,1477,79.4,16.3,4.3,0.0,11.7
36047040900,Kings,Brooklyn,3738,1575,2163,70.9,9.0,18.1,0.0,1.0,2027,37635.0,9165.0,17215.0,3507.0,34.2,46.5,21.8,30.8,23.6,12.6,11.3,11.4,0.0,78.0,4.1,4.9,1.6,41.8,1579,85.1,12.6,2.3,0.0,13.4
36047041000,Kings,Brooklyn,1854,895,959,14.1,67.0,0.8,0.0,17.3,1237,43750.0,13081.0,24093.0,4691.0,19.3,28.8,15.3,33.3,25.3,9.0,17.2,24.6,7.7,47.4,15.5,1.8,3.0,38.7,688,84.3,10.9,4.8,0.0,18.4
36047041100,Kings,Brooklyn,3387,1609,1778,56.1,4.7,35.3,0.3,1.3,1894,35068.0,16481.0,21304.0,7894.0,28.9,36.8,14.5,40.2,27.1,4.3,13.9,20.0,2.3,64.7,7.7,2.7,2.6,44.2,1508,84.4,12.1,3.5,0.0,10.0
36047041200,Kings,Brooklyn,2835,1188,1647,22.8,52.9,0.0,0.0,24.3,1749,41944.0,11129.0,27415.0,9063.0,15.0,16.6,36.6,24.1,22.7,5.4,11.2,20.7,5.5,56.8,6.3,3.0,7.8,38.5,1348,76.5,19.1,4.4,0.0,6.8
36047041300,Kings,Brooklyn,4365,1933,2432,57.5,8.1,29.3,0.0,0.8,2429,38955.0,4814.0,16170.0,2089.0,18.4,18.9,19.2,30.5,30.1,8.4,11.7,16.5,0.0,68.8,8.2,3.3,3.3,42.3,1954,81.9,9.8,8.2,0.0,8.9
36047041401,Kings,Brooklyn,1480,686,794,6.0,86.3,0.0,0.0,7.7,983,52774.0,11172.0,23485.0,4001.0,11.7,0.0,29.0,21.3,34.2,7.6,7.9,27.2,9.5,58.2,2.8,2.3,0.0,43.4,644,87.1,6.2,6.7,0.0,11.0
36047041402,Kings,Brooklyn,1611,719,892,0.7,99.3,0.0,0.0,0.0,906,28884.0,6107.0,33861.0,12275.0,23.3,31.2,35.8,16.7,31.1,7.5,8.9,38.1,10.3,44.2,3.6,0.4,3.4,46.3,508,90.6,5.3,2.8,1.4,10.9
36047041500,Kings,Brooklyn,4478,1907,2571,59.3,5.6,29.2,0.4,5.1,2514,53924.0,11019.0,17475.0,2460.0,18.8,17.7,15.6,35.7,31.9,9.4,7.4,11.0,0.6,76.0,6.9,3.2,2.3,44.7,1957,79.6,11.9,8.6,0.0,22.0
36047041600,Kings,Brooklyn,2644,1356,1288,13.1,78.1,2.0,0.0,6.1,1412,44260.0,5147.0,23530.0,9460.0,24.7,29.0,25.9,23.4,34.8,5.9,10.0,18.5,5.5,55.5,15.8,1.6,3.0,33.4,880,81.1,6.7,12.2,0.0,8.7
36047041700,Kings,Brooklyn,3158,1495,1663,70.7,2.3,17.8,0.0,9.2,1820,22022.0,9891.0,13931.0,1719.0,27.4,36.3,12.4,45.1,25.7,6.6,10.1,12.2,0.0,74.6,8.2,1.7,3.3,40.3,1212,85.6,10.0,4.4,0.0,13.6
36047041800,Kings,Brooklyn,2314,1097,1217,17.1,79.5,0.0,0.0,3.4,1269,33056.0,8662.0,19503.0,5387.0,18.5,10.7,38.1,14.2,28.1,6.4,13.2,39.2,1.9,34.4,19.8,1.6,3.3,31.3,688,83.4,7.6,9.0,0.0,10.1
36047041900,Kings,Brooklyn,4030,1996,2034,67.9,11.9,16.1,2.1,1.0,2115,35877.0,5821.0,14628.0,2501.0,32.2,34.9,17.7,33.4,33.4,2.1,13.5,16.8,4.6,62.4,6.3,7.9,2.0,39.0,1652,76.5,14.0,9.4,0.0,20.0
36047042000,Kings,Brooklyn,1894,896,998,4.7,84.5,0.5,0.9,7.1,1051,42969.0,11571.0,21109.0,6788.0,21.5,27.0,45.3,18.3,25.0,3.2,8.2,24.4,7.3,39.0,20.8,3.7,4.7,35.1,600,91.3,5.0,3.7,0.0,7.0
36047042100,Kings,Brooklyn,4016,2053,1963,62.6,12.0,20.6,0.3,3.3,2523,34362.0,9773.0,18035.0,2307.0,24.6,41.2,20.1,33.0,20.9,13.7,12.3,8.0,2.4,82.8,4.8,1.6,0.4,42.1,2034,92.3,7.1,0.6,0.0,13.0
36047042200,Kings,Brooklyn,3474,1829,1645,18.1,69.5,1.8,0.0,10.1,1841,68382.0,20475.0,31966.0,7286.0,17.2,21.8,31.6,18.6,34.1,4.6,11.2,22.1,6.6,53.6,15.6,0.0,2.1,40.3,1587,78.1,8.3,13.6,0.0,8.7
36047042300,Kings,Brooklyn,4986,2803,2183,74.0,16.1,5.3,0.0,3.9,2327,51083.0,24847.0,18141.0,2685.0,24.7,36.4,23.1,30.6,14.6,14.8,16.8,6.6,2.7,71.2,9.9,3.8,5.8,37.7,2442,85.3,8.6,6.1,0.0,12.8
36047042400,Kings,Brooklyn,3432,1851,1581,12.4,61.0,1.2,0.0,24.7,1973,46570.0,6638.0,25108.0,3898.0,12.0,20.6,34.7,19.1,15.1,17.4,13.7,18.0,3.9,70.6,4.6,1.1,1.8,49.5,1729,85.2,8.5,6.3,0.0,9.3
36047042500,Kings,Brooklyn,2906,1482,1424,67.2,27.2,2.7,0.0,1.9,1745,45642.0,5117.0,22240.0,3775.0,29.4,45.3,41.5,31.9,17.4,3.7,5.5,14.2,6.9,60.1,9.3,3.3,6.2,39.3,1457,85.4,6.7,6.9,1.0,13.3
36047042600,Kings,Brooklyn,4408,1853,2555,13.9,40.5,1.7,0.0,41.7,2425,47788.0,13478.0,21387.0,2785.0,17.6,24.3,23.4,32.8,25.7,7.8,10.3,19.0,8.0,61.9,9.4,1.8,0.0,47.3,2176,83.5,8.6,7.9,0.0,8.9
36047042700,Kings,Brooklyn,5609,3052,2557,69.8,16.7,7.3,0.2,4.4,2401,47055.0,5523.0,19636.0,2914.0,39.6,67.5,29.4,25.9,15.9,10.2,18.5,5.6,1.3,69.9,13.5,6.3,3.4,36.3,3047,85.7,4.5,9.5,0.3,12.6
36047042800,Kings,Brooklyn,3760,1872,1888,6.1,66.8,0.0,0.0,26.4,2216,52188.0,10039.0,25787.0,3104.0,17.4,20.7,38.8,20.6,18.8,5.0,16.8,23.9,4.6,59.9,7.9,1.2,2.5,42.5,1725,73.3,18.0,8.2,0.5,10.1
36047042900,Kings,Brooklyn,5743,2905,2838,75.7,17.9,3.3,0.0,1.5,2498,45382.0,4017.0,18377.0,2011.0,26.3,36.1,19.5,35.3,14.4,13.4,17.5,5.4,4.6,67.3,13.2,6.4,3.1,41.4,3050,82.4,7.1,10.5,0.0,13.6
36047043000,Kings,Brooklyn,3394,1639,1755,9.6,47.1,0.0,0.0,43.3,1827,34729.0,6529.0,17988.0,3057.0,22.4,28.3,24.1,30.4,16.0,10.5,19.0,10.1,3.2,71.2,12.0,0.2,3.4,41.3,1310,80.2,6.4,13.4,0.0,11.0
36047043100,Kings,Brooklyn,5655,2862,2793,69.8,15.4,1.4,0.0,12.9,2532,42269.0,7394.0,19242.0,3083.0,36.4,57.8,35.0,32.5,9.9,9.1,13.4,5.7,0.8,80.2,6.8,4.6,1.9,40.5,2759,87.3,8.1,4.6,0.0,11.7
36047043200,Kings,Brooklyn,4790,2575,2215,13.8,47.8,0.5,0.0,34.4,2622,48574.0,4851.0,20751.0,2635.0,20.7,29.6,28.2,24.1,20.6,11.8,15.3,21.7,1.8,63.9,11.3,0.7,0.7,43.8,2294,83.8,10.5,5.3,0.5,8.2
36047043300,Kings,Brooklyn,4601,2339,2262,73.0,8.7,7.0,0.0,11.2,2153,37882.0,9496.0,15505.0,2815.0,27.2,32.4,19.0,27.5,20.4,16.5,16.6,9.0,1.6,81.7,3.7,1.7,2.1,41.9,1852,89.7,9.8,0.5,0.0,13.8
36047043400,Kings,Brooklyn,3368,1619,1749,5.4,64.5,2.3,0.0,24.2,2089,47054.0,11313.0,24081.0,4928.0,22.2,23.4,46.2,22.5,17.1,7.6,6.6,18.2,8.7,57.1,11.1,1.6,3.3,42.1,1373,85.5,9.4,5.1,0.0,10.5
36047043500,Kings,Brooklyn,5156,2675,2481,74.2,5.6,18.2,0.0,1.8,2680,41058.0,7322.0,20513.0,5106.0,24.8,37.4,20.5,31.4,24.1,13.9,10.1,15.9,0.0,66.4,15.8,0.6,1.3,38.1,2436,74.4,16.1,9.5,0.0,18.2
36047043600,Kings,Brooklyn,4823,2142,2681,6.1,62.8,0.1,0.0,30.6,2886,60227.0,12099.0,25317.0,4704.0,17.6,28.0,29.4,30.0,14.3,9.9,16.4,16.0,9.0,66.4,6.0,1.7,1.0,49.5,2443,77.6,17.8,4.3,0.3,9.7
36047043700,Kings,Brooklyn,6122,2884,3238,64.2,13.6,19.7,0.0,1.2,3222,42500.0,4623.0,16314.0,1887.0,31.5,48.4,34.7,29.0,15.9,6.9,13.5,9.1,1.9,77.7,6.7,1.5,3.1,43.6,2624,84.4,10.4,5.1,0.0,19.1
36047043800,Kings,Brooklyn,2632,1262,1370,17.6,68.6,2.4,0.0,9.2,1569,40227.0,13323.0,20326.0,2656.0,25.8,29.2,37.3,17.2,33.2,3.5,8.8,24.3,8.3,54.7,8.5,2.9,1.3,40.9,1101,78.1,14.4,7.4,0.0,11.1
36047043900,Kings,Brooklyn,4155,2084,2071,76.0,4.9,11.1,0.0,8.0,2300,40455.0,23235.0,21455.0,5898.0,24.2,27.3,25.2,32.8,22.6,7.0,12.3,14.2,2.3,71.0,6.8,4.3,1.3,35.4,1731,77.4,15.6,7.0,0.0,20.2
36047044000,Kings,Brooklyn,2943,1508,1435,8.7,84.0,1.8,1.0,1.9,1741,47727.0,16948.0,20159.0,2880.0,25.3,30.9,40.2,11.7,35.0,9.5,3.6,28.6,8.7,51.1,6.7,1.1,3.8,39.0,968,74.2,14.4,11.5,0.0,10.4
36047044100,Kings,Brooklyn,6156,3308,2848,75.7,11.6,1.4,0.3,10.7,2653,49167.0,7311.0,20352.0,4140.0,26.3,40.1,17.5,30.1,18.9,17.8,15.6,10.2,5.7,66.5,12.6,4.1,0.9,38.4,3215,90.9,3.3,5.8,0.0,12.0
36047044200,Kings,Brooklyn,2743,1249,1494,0.9,88.5,0.0,8.8,1.6,1665,57366.0,11782.0,31503.0,7583.0,10.9,8.0,49.5,9.9,26.2,9.5,4.9,38.6,3.7,40.9,14.6,1.1,1.1,30.6,1040,67.6,16.3,16.2,0.0,5.9
36047044300,Kings,Brooklyn,5378,3190,2188,68.1,14.2,2.0,0.0,13.5,2294,56657.0,16104.0,22393.0,2133.0,21.4,19.6,29.1,19.1,18.3,15.2,18.3,11.0,1.1,72.6,10.5,2.3,2.6,38.5,3048,85.0,8.5,5.9,0.7,7.7
36047044400,Kings,Brooklyn,3409,1670,1739,7.2,85.7,1.3,1.2,4.3,2088,44896.0,8276.0,25254.0,6021.0,18.0,17.9,35.0,24.8,28.8,7.1,4.4,38.4,4.8,38.7,11.4,3.0,3.7,37.1,1304,80.6,13.6,5.8,0.0,8.9
36047044500,Kings,Brooklyn,4963,2527,2436,60.8,17.7,4.9,0.0,11.8,2244,42894.0,4015.0,20476.0,3602.0,28.7,40.5,32.8,24.1,22.7,11.9,8.3,10.2,2.8,67.7,7.9,5.0,6.5,42.5,2506,83.8,7.3,8.9,0.0,7.3
36047044600,Kings,Brooklyn,2021,1042,979,11.2,56.2,0.7,0.6,29.8,1261,47031.0,14217.0,25091.0,2393.0,17.6,21.9,34.2,20.4,23.9,8.3,13.1,22.4,7.7,61.5,4.6,2.6,1.2,45.7,915,84.9,10.4,4.7,0.0,11.8
36047044700,Kings,Brooklyn,2480,1115,1365,52.3,23.9,19.0,0.0,3.8,1317,50114.0,8823.0,25196.0,4818.0,29.5,43.7,36.4,30.7,12.6,10.4,10.0,5.1,2.7,78.7,5.9,4.1,3.6,38.8,1187,83.7,9.0,7.2,0.0,13.2
36047044800,Kings,Brooklyn,1924,964,960,12.4,73.9,0.7,0.0,11.3,1197,52083.0,11326.0,33090.0,6859.0,20.8,26.9,45.6,18.8,34.5,0.5,0.6,30.9,6.0,46.7,13.2,0.6,2.6,35.5,849,76.1,15.2,8.7,0.0,8.9
36047044900,Kings,Brooklyn,3465,1572,1893,42.9,15.1,37.1,0.0,3.4,2165,33831.0,15356.0,16235.0,3310.0,38.8,60.7,26.2,29.6,31.5,3.3,9.5,13.8,1.1,65.7,13.2,3.6,2.5,38.2,1300,77.3,16.4,6.3,0.0,13.9
36047045000,Kings,Brooklyn,498,233,265,4.2,95.8,0.0,0.0,0.0,297,29659.0,26139.0,25407.0,10839.0,46.6,47.3,37.8,10.3,42.9,1.9,7.1,33.6,7.2,33.6,20.4,0.0,5.3,31.5,156,76.3,19.2,4.5,0.0,1.9
36047045200,Kings,Brooklyn,2638,1258,1380,4.0,92.9,0.0,0.0,1.8,1722,67431.0,13319.0,32085.0,5497.0,11.0,13.8,57.9,7.1,25.3,4.1,5.6,28.0,11.2,32.8,19.7,1.2,7.1,32.2,932,85.9,9.8,4.3,0.0,3.1
36047045300,Kings,Brooklyn,2262,1351,911,51.1,24.3,21.6,0.0,2.7,1406,55536.0,11079.0,23660.0,4676.0,43.0,60.9,38.0,28.6,18.9,3.0,11.4,3.0,4.5,70.6,6.3,8.9,6.8,37.2,1152,88.2,3.0,8.8,0.0,18.6
36047045400,Kings,Brooklyn,1896,827,1069,8.8,76.3,0.9,0.0,8.9,1103,47188.0,22827.0,24779.0,4080.0,22.3,18.8,42.0,7.6,41.0,7.2,2.3,27.7,1.0,50.9,13.5,5.2,1.6,33.8,710,84.5,6.5,9.0,0.0,8.6
36047045600,Kings,Brooklyn,2562,1262,1300,2.6,78.2,1.1,0.0,15.1,1534,35385.0,12482.0,23039.0,4583.0,22.4,24.5,38.7,19.0,23.1,3.7,15.6,28.1,4.9,56.9,7.1,1.2,1.7,40.9,931,82.3,11.7,6.0,0.0,8.5
36047045800,Kings,Brooklyn,1651,893,758,1.0,97.3,0.8,0.0,0.8,1053,60250.0,18555.0,39810.0,10604.0,7.0,5.2,43.1,15.5,31.5,4.4,5.5,26.4,13.5,52.5,2.0,3.5,2.2,42.6,613,74.9,13.4,11.7,0.0,7.3
36047046000,Kings,Brooklyn,4028,1983,2045,3.0,47.1,3.6,0.0,41.4,2258,45938.0,7665.0,21113.0,3780.0,28.0,34.5,34.6,17.5,26.1,7.6,14.1,32.3,9.4,37.2,18.0,0.7,2.4,35.8,1556,75.1,16.9,8.0,0.0,9.0
36047046201,Kings,Brooklyn,2685,1179,1506,7.8,71.2,0.0,0.0,21.0,1601,36765.0,15549.0,20838.0,3450.0,20.4,13.9,43.3,24.1,17.0,1.8,13.9,20.6,5.4,54.5,15.6,1.5,2.5,38.1,960,85.2,8.2,6.6,0.0,12.2
36047046202,Kings,Brooklyn,2191,1100,1091,15.6,83.8,0.0,0.0,0.6,1180,56818.0,14687.0,24824.0,6078.0,28.2,42.1,54.6,14.0,25.1,1.9,4.4,24.3,2.9,41.5,20.0,2.4,8.9,32.5,843,83.6,5.9,10.4,0.0,4.1
36047046400,Kings,Brooklyn,2710,1365,1345,1.7,90.1,1.0,0.0,6.2,1337,43889.0,10883.0,15294.0,2933.0,32.3,39.3,45.2,15.4,32.0,3.1,4.3,30.2,11.0,32.4,21.2,0.0,5.2,38.1,818,87.2,6.4,6.5,0.0,5.1
36047046800,Kings,Brooklyn,2326,1020,1306,0.5,96.8,0.6,0.0,2.1,1078,34063.0,18851.0,12635.0,2837.0,36.9,43.6,42.4,4.8,48.1,1.0,3.8,34.7,9.4,31.9,19.2,0.0,4.8,30.2,609,87.7,11.5,0.8,0.0,7.9
36047047000,Kings,Brooklyn,2806,1507,1299,2.9,93.4,0.3,0.0,3.1,1469,46696.0,13426.0,18640.0,3829.0,41.7,54.6,47.7,15.6,32.2,2.7,1.8,33.4,14.3,26.7,20.4,1.6,3.5,29.0,768,89.6,8.1,2.3,0.0,5.0
36047047200,Kings,Brooklyn,2931,1453,1478,0.5,98.7,0.6,0.0,0.0,1559,51159.0,4580.0,19321.0,3164.0,23.9,30.3,49.9,7.7,32.4,6.1,4.0,23.9,7.6,22.0,34.6,0.0,11.8,30.3,886,86.1,2.5,9.0,2.4,5.1
36047047400,Kings,Brooklyn,2929,1657,1272,0.8,97.1,0.0,0.0,0.6,1467,52125.0,6109.0,25313.0,6837.0,21.3,28.8,47.1,13.6,25.2,8.0,6.2,28.8,5.0,23.0,34.3,0.5,8.3,27.0,1052,87.3,9.0,3.7,0.0,3.8
36047047600,Kings,Brooklyn,3958,2104,1854,7.7,89.2,2.0,0.6,0.5,1791,45588.0,12938.0,15390.0,3084.0,29.6,39.0,38.9,13.5,30.5,13.0,4.0,31.7,5.8,24.0,34.6,0.0,3.9,27.3,1248,87.5,7.0,5.5,0.0,9.5
36047047700,Kings,Brooklyn,3760,1767,1993,10.5,73.7,4.1,0.0,8.6,3169,86932.0,12112.0,51153.0,5040.0,11.4,12.7,66.3,8.5,17.8,3.4,4.0,13.3,1.4,64.3,5.9,4.2,10.9,34.0,2888,83.2,3.8,13.0,0.0,2.3
36047047800,Kings,Brooklyn,4320,2417,1903,18.2,73.7,0.3,0.0,6.8,2013,31708.0,7007.0,16873.0,4524.0,35.4,50.2,29.9,10.4,35.4,15.5,8.8,13.5,5.6,47.1,25.0,7.4,1.4,32.7,1430,93.4,4.7,2.0,0.0,8.8
36047048000,Kings,Brooklyn,3623,1817,1806,21.7,68.7,2.1,0.0,7.0,1790,30968.0,8764.0,14784.0,2203.0,31.9,33.4,43.0,20.1,20.3,7.7,8.9,26.7,12.0,32.9,22.4,5.0,1.0,37.0,1208,84.4,9.3,6.3,0.0,9.8
36047048100,Kings,Brooklyn,3092,1340,1752,38.7,46.0,4.3,0.0,9.2,2165,72717.0,10764.0,34720.0,4579.0,15.7,5.7,59.9,22.5,8.2,3.3,6.1,15.6,4.8,66.6,4.9,3.0,5.1,33.5,1690,81.4,6.7,11.9,0.0,10.2
36047048200,Kings,Brooklyn,5688,3006,2682,6.8,53.6,4.1,0.2,32.4,2736,31992.0,4792.0,15411.0,2204.0,34.4,53.6,27.9,21.9,23.4,15.1,11.7,26.6,2.5,48.4,14.3,3.8,4.5,41.9,2166,81.5,12.2,5.9,0.4,10.2
36047048400,Kings,Brooklyn,6210,3033,3177,7.7,79.4,4.3,0.0,5.1,3021,40724.0,10134.0,15278.0,2441.0,34.1,48.0,39.7,19.7,27.4,5.1,8.0,30.6,4.2,43.8,16.4,2.8,2.2,34.9,2289,82.7,12.1,5.1,0.0,4.1
36047048500,Kings,Brooklyn,3034,1756,1278,44.1,45.6,5.1,0.0,3.8,2396,85924.0,15913.0,32718.0,3838.0,18.5,36.2,47.4,21.5,22.0,3.0,6.1,7.5,0.0,68.5,9.6,9.9,4.6,34.4,2155,83.2,8.0,8.7,0.0,6.4
36047048600,Kings,Brooklyn,3355,1784,1571,35.6,23.9,1.7,0.6,37.9,1485,44489.0,7592.0,16666.0,1872.0,25.4,35.7,20.0,26.3,20.3,15.3,18.1,17.8,1.2,61.5,9.1,6.4,4.0,39.2,1487,80.1,10.9,8.3,0.7,4.1
36047048800,Kings,Brooklyn,3961,1878,2083,19.8,46.3,6.0,0.0,24.3,2217,52000.0,18532.0,24861.0,4039.0,25.1,37.3,37.8,24.9,25.1,6.3,5.9,13.3,3.7,66.5,11.0,1.5,4.0,41.5,1688,80.0,13.6,6.4,0.0,7.4
36047048900,Kings,Brooklyn,3829,1739,2090,68.8,0.7,29.6,0.4,0.4,2770,19518.0,3987.0,11403.0,2520.0,37.5,54.4,15.2,47.6,21.6,7.1,8.4,11.6,0.9,81.3,6.2,0.0,0.0,41.2,1054,75.1,22.8,2.1,0.0,21.2
36047049000,Kings,Brooklyn,6156,3195,2961,16.9,57.9,7.4,0.0,13.6,3414,35642.0,7778.0,22161.0,7315.0,31.9,49.1,32.7,29.6,16.0,5.9,15.8,18.6,8.0,61.9,5.1,0.8,5.6,40.4,2746,78.6,13.0,8.5,0.0,9.4
36047049100,Kings,Brooklyn,6017,2854,3163,32.6,16.6,12.6,0.0,37.9,4013,32813.0,5966.0,20690.0,2798.0,18.2,15.9,33.1,20.4,23.1,8.1,15.3,10.9,5.5,77.7,4.9,0.0,1.0,39.0,2606,89.1,8.1,2.8,0.0,7.8
36047049200,Kings,Brooklyn,3637,1974,1663,15.5,44.7,14.0,0.4,24.7,1986,46146.0,6929.0,18859.0,3650.0,31.5,49.5,37.6,16.3,17.8,12.0,16.4,19.1,7.2,50.0,3.5,7.6,12.5,39.0,1302,78.0,9.4,12.7,0.0,10.5
36047049300,Kings,Brooklyn,7398,3311,4087,63.6,19.2,9.3,0.0,3.4,4838,30613.0,8494.0,22531.0,4881.0,29.6,35.3,40.6,22.8,20.7,3.9,12.0,9.0,1.8,69.0,8.5,6.2,5.5,35.2,3582,76.2,13.8,10.0,0.0,10.8
36047049400,Kings,Brooklyn,5574,2568,3006,13.4,51.2,11.4,0.0,20.8,3396,47397.0,8122.0,25848.0,3554.0,19.6,14.8,43.7,20.9,16.4,6.2,12.8,21.9,1.5,62.4,1.5,10.0,2.8,41.0,2520,76.5,13.1,10.5,0.0,8.6
36047049500,Kings,Brooklyn,2702,1342,1360,18.8,67.1,0.3,0.0,10.3,1984,73913.0,30234.0,44010.0,6631.0,13.3,6.1,57.1,23.2,15.5,1.9,2.3,5.4,2.8,76.8,8.3,1.0,5.8,31.6,1764,86.1,4.9,8.5,0.6,5.6
